epoch,f1_score,loss,val_f1_score,val_loss
57,0.53992506272043628,3.7292481079204016,0.47905343770980835,5.7888050079345703
58,0.54585210777545679,3.708470781466314,0.47419354319572449,5.8472542762756348
59,0.55139876681987798,3.6803155873861289,0.4696485698223114,5.8025608062744141
60,0.55530289079637107,3.6636029085946489,0.47096773982048035,5.9014787673950195
61,0.55794859482117176,3.6523850822192596,0.47445490956306458,5.9023857116699219
62,0.56365919214545779,3.6236553665987592,0.47296416759490967,5.9437541961669922
63,0.56998556484147278,3.6064509688046966,0.47486773133277893,6.0217075347900391
64,0.57252046751357022,3.5811948351488652,0.47609758377075195,5.8608760833740234
65,0.57764145275686296,3.5794900357990045,0.47962594032287598,5.9640874862670898
66,0.57988830325639773,3.5703410028664258,0.47650784254074097,5.9709939956665039
67,0.58437872226470911,3.5430614425331326,0.47746241092681885,5.9602828025817871
68,0.59038783827314656,3.5347809127749561,0.47504991292953491,5.9138588905334473
69,0.59464672029071763,3.4983614090840094,0.472739577293396,5.9823503494262695
70,0.59919376467207019,3.4899443156396903,0.47509318590164185,5.9866852760314941
71,0.59634677682909032,3.4922717240844974,0.47529411315917969,5.9832048416137695
72,0.60280039871816882,3.4614326251652376,0.47006800770759583,6.055119514465332
73,0.61350557168040198,3.435702642374201,0.4783821702003479,6.1803278923034668
74,0.61234765337745101,3.4259690775226672,0.47285223007202148,6.0664310455322266
75,0.61722041537106409,3.3981229979328096,0.4877878725528717,6.1160778999328613
76,0.61846148716944505,3.3966072278035573,0.48929446935653687,6.1274371147155762
77,0.62731946299091024,3.3620797616622227,0.48538216948509216,6.1325321197509766
78,0.62795033552012702,3.3479057790556439,0.48635056614875793,6.1858339309692383
79,0.6319933136659962,3.3463440904045276,0.48039910197257996,6.1668143272399902
80,0.63340097094820136,3.3376197052941112,0.489082932472229,6.1982064247131348
81,0.64091236450465106,3.3098434104168106,0.48787546157836914,6.1055097579956055
82,0.64570972822346429,3.2913114113154536,0.48578810691833496,6.2418146133422852
83,0.64714218722781436,3.2852055319954268,0.48194548487663269,6.1764631271362305
84,0.64926947315782979,3.2717907921800466,0.48554486036300659,6.1881394386291504
85,0.65592695360431308,3.2530638181213405,0.48953661322593689,6.2632918357849121
86,0.6630947491155742,3.2371885797864319,0.49010086059570312,6.2433047294616699
87,0.66211623529717656,3.2275475207032533,0.49423515796661377,6.2897329330444336
88,0.66544206065585176,3.2184307250788731,0.49109512567520142,6.2132768630981445
89,0.66969989913856764,3.1911514968667163,0.49349650740623474,6.249666690826416
90,0.67041033837233899,3.1984722398708416,0.49360719323158264,6.3952207565307617
91,0.67351369198241617,3.1762618126352664,0.48933696746826172,6.3029823303222656
92,0.67432444807452185,3.1783533160347113,0.49434700608253479,6.3695564270019531
93,0.68128115845879167,3.158079343922136,0.49452272057533264,6.347142219543457
94,0.69099294984564785,3.1162561975426191,0.48549860715866089,6.3637313842773438
95,0.69612955630839457,3.1115579884716094,0.48243188858032227,6.3874669075012207
96,0.69364325703524432,3.1165575682316491,0.4852118194103241,6.4750866889953613
97,0.69513929802707619,3.0981652617134361,0.48559674620628357,6.4969310760498047
98,0.70168887421608828,3.0868040008425393,0.47603833675384521,6.3950624465942383
99,0.70183677206961514,3.083781843219576,0.48072192072868347,6.5042963027954102
100,0.70175198795759153,3.0732967326335854,0.48644277453422546,6.4953646659851074
101,0.70916262442444522,3.0560813955462396,0.47678276896476746,6.5372414588928223
102,0.70749633447763205,3.0494242286511373,0.47983193397521973,6.6308784484863281
103,0.71372922174399089,3.0381164085470145,0.47882598638534546,6.6163449287414551
104,0.71705906254538709,3.0169198028509809,0.48060709238052368,6.7244300842285156
